Order No.,Date,Time,Table,Waiter,Type,Product,Category,Price,Cost,Tip,Client Tye
110,2014-03-25,18:43,9,Alejandro,Beverages,Indio,Beer,25,21.25,0.12,Recurrent
110,2014-03-25,18:43,9,Alejandro,Food,Salmón Ahumado,Pizza,135,105.3,0.12,Recurrent
110,2014-03-25,18:43,9,Alejandro,Food,Atún Encostrado,Main course,178,145.96,0.12,Recurrent
110,2014-03-25,18:43,9,Alejandro,Food,Pan de Elote,Desserts,40,29.6,0.12,Recurrent
110,2014-03-25,18:43,9,Alejandro,Food,Mejillones Horneados,Entrees,75,56.25,0.12,Recurrent
111,2014-08-23,19:26,16,Ernesto,Beverages,Corona,Beer,30,24.9,0.06,New
111,2014-08-23,19:26,16,Ernesto,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.06,New
111,2014-08-23,19:26,16,Ernesto,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.06,New
111,2014-08-23,19:26,16,Ernesto,Beverages,Modelo,Beer,30,23.7,0.06,New
111,2014-08-23,19:26,16,Ernesto,Food,Portobello Confitado,Entrees,64,53.76,0.06,New
111,2014-08-23,19:26,16,Ernesto,Food,Lasagna Ratatouille,Pasta,75,54.75,0.06,New
111,2014-08-23,19:26,16,Ernesto,Food,Pollo al Pastor,Pizza,115,94.3,0.06,New
111,2014-08-23,19:26,16,Ernesto,Food,Camarones al Coco,Salads,84,68.88,0.06,New
111,2014-08-23,19:26,16,Ernesto,Food,Arrachera del Chef,Main course,135,95.85,0.06,New
112,2015-01-14,13:12,16,Ernesto,Beverages,Tecate,Beer,25,18,0.14,New
112,2015-01-14,13:12,16,Ernesto,Beverages,Modelo,Beer,30,23.7,0.14,New
112,2015-01-14,13:12,16,Ernesto,Beverages,Minerva,Beer,40,32.4,0.14,New
112,2015-01-14,13:12,16,Ernesto,Beverages,Corona,Beer,30,24.9,0.14,New
112,2015-01-14,13:12,16,Ernesto,Beverages,Victoria,Beer,30,21.3,0.14,New
112,2015-01-14,13:12,16,Ernesto,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.14,New
112,2015-01-14,13:12,16,Ernesto,Beverages,Pacifico,Beer,30,21.9,0.14,New
112,2015-01-14,13:12,16,Ernesto,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.14,New
112,2015-01-14,13:12,16,Ernesto,Beverages,Refresco,Non-alcoholic beverages,20,16,0.14,New
112,2015-01-14,13:12,16,Ernesto,Food,Del Huerto,Salads,65,54.6,0.14,New
112,2015-01-14,13:12,16,Ernesto,Food,Atún Encostrado,Main course,178,145.96,0.14,New
112,2015-01-14,13:12,16,Ernesto,Food,Pay de Temporada,Desserts,42,33.6,0.14,New
112,2015-01-14,13:12,16,Ernesto,Food,Rollos Prímula,Entrees,73,52.56,0.14,New
112,2015-01-14,13:12,16,Ernesto,Food,Camarones al Coco,Salads,84,68.88,0.14,New
112,2015-01-14,13:12,16,Ernesto,Food,Camarones Momia,Entrees,75,58.5,0.14,New
112,2015-01-14,13:12,16,Ernesto,Food,Strudel de Manzana,Desserts,45,31.5,0.14,New
113,2014-11-26,21:07,12,Ernesto,Beverages,Victoria,Beer,30,21.3,0.11,New
113,2014-11-26,21:07,12,Ernesto,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.11,New
113,2014-11-26,21:07,12,Ernesto,Beverages,Corona,Beer,30,24.9,0.11,New
113,2014-11-26,21:07,12,Ernesto,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.11,New
113,2014-11-26,21:07,12,Ernesto,Beverages,Pacifico,Beer,30,21.9,0.11,New
113,2014-11-26,21:07,12,Ernesto,Food,Tacos Arrachera,Tacos,79,66.36,0.11,New
113,2014-11-26,21:07,12,Ernesto,Food,Atún Encostrado,Main course,178,145.96,0.11,New
113,2014-11-26,21:07,12,Ernesto,Food,Cítricos,Salads,69,56.58,0.11,New
113,2014-11-26,21:07,12,Ernesto,Food,Portobello Confitado,Entrees,64,53.76,0.11,New
113,2014-11-26,21:07,12,Ernesto,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.11,New
113,2014-11-26,21:07,12,Ernesto,Food,Tropical,Pizza,125,91.25,0.11,New
114,2014-06-21,22:48,17,Omar,Beverages,Tisana,Non-alcoholic beverages,25,18,0.12,New
114,2014-06-21,22:48,17,Omar,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.12,New
114,2014-06-21,22:48,17,Omar,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.12,New
114,2014-06-21,22:48,17,Omar,Beverages,Minerva,Beer,40,32.4,0.12,New
114,2014-06-21,22:48,17,Omar,Beverages,Limonada,Non-alcoholic beverages,25,20,0.12,New
114,2014-06-21,22:48,17,Omar,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.12,New
114,2014-06-21,22:48,17,Omar,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.12,New
114,2014-06-21,22:48,17,Omar,Beverages,Victoria,Beer,30,21.3,0.12,New
114,2014-06-21,22:48,17,Omar,Beverages,Modelo,Beer,30,23.7,0.12,New
114,2014-06-21,22:48,17,Omar,Food,Ensalada Prímula,Salads,80,68,0.12,New
114,2014-06-21,22:48,17,Omar,Food,Margarita,Pizza,105,73.5,0.12,New
114,2014-06-21,22:48,17,Omar,Food,Esfera del Cheff,Desserts,50,39,0.12,New
114,2014-06-21,22:48,17,Omar,Food,Pollo Silvestre,Main course,125,90,0.12,New
114,2014-06-21,22:48,17,Omar,Food,Pera Rostizada,Salads,89,75.65,0.12,New
114,2014-06-21,22:48,17,Omar,Food,Vacío,Main course,164,132.84,0.12,New
114,2014-06-21,22:48,17,Omar,Food,Margret de Pato,Main course,198,150.48,0.12,New
114,2014-06-21,22:48,17,Omar,Food,Pan de Elote,Desserts,40,29.6,0.12,New
114,2014-06-21,22:48,17,Omar,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.12,New
115,2014-02-10,17:31,3,Mariana,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.05,New
115,2014-02-10,17:31,3,Mariana,Beverages,Indio,Beer,25,21.25,0.05,New
115,2014-02-10,17:31,3,Mariana,Beverages,Limonada,Non-alcoholic beverages,25,20,0.05,New
115,2014-02-10,17:31,3,Mariana,Beverages,Modelo,Beer,30,23.7,0.05,New
115,2014-02-10,17:31,3,Mariana,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.05,New
115,2014-02-10,17:31,3,Mariana,Food,Pera Rostizada,Salads,89,75.65,0.05,New
115,2014-02-10,17:31,3,Mariana,Food,Tacos Arrachera,Tacos,79,66.36,0.05,New
115,2014-02-10,17:31,3,Mariana,Food,Pollo Silvestre,Main course,125,90,0.05,New
115,2014-02-10,17:31,3,Mariana,Food,Rollos Prímula,Entrees,73,52.56,0.05,New
115,2014-02-10,17:31,3,Mariana,Food,Italiana,Pizza,123,88.56,0.05,New
116,2014-12-08,17:16,11,Valentina,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.1,New
116,2014-12-08,17:16,11,Valentina,Beverages,Refresco,Non-alcoholic beverages,20,16,0.1,New
116,2014-12-08,17:16,11,Valentina,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.1,New
116,2014-12-08,17:16,11,Valentina,Beverages,Tisana,Non-alcoholic beverages,25,18,0.1,New
116,2014-12-08,17:16,11,Valentina,Food,Camarones Momia,Entrees,75,58.5,0.1,New
116,2014-12-08,17:16,11,Valentina,Food,Tacos Arrachera,Tacos,79,66.36,0.1,New
116,2014-12-08,17:16,11,Valentina,Food,Pasta Alfredo,Pasta,67,55.61,0.1,New
116,2014-12-08,17:16,11,Valentina,Food,Esfera del Cheff,Desserts,50,39,0.1,New
117,2014-12-17,15:50,17,Omar,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.17,New
117,2014-12-17,15:50,17,Omar,Beverages,Tisana,Non-alcoholic beverages,25,18,0.17,New
117,2014-12-17,15:50,17,Omar,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.17,New
117,2014-12-17,15:50,17,Omar,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.17,New
117,2014-12-17,15:50,17,Omar,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.17,New
117,2014-12-17,15:50,17,Omar,Beverages,Indio,Beer,25,21.25,0.17,New
117,2014-12-17,15:50,17,Omar,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.17,New
117,2014-12-17,15:50,17,Omar,Food,Salmón al Pesto,Main course,174,121.8,0.17,New
117,2014-12-17,15:50,17,Omar,Food,Mejillones Horneados,Entrees,75,56.25,0.17,New
117,2014-12-17,15:50,17,Omar,Food,Pizza Prímula,Pizza,105,81.9,0.17,New
117,2014-12-17,15:50,17,Omar,Food,Del Huerto,Salads,65,54.6,0.17,New
117,2014-12-17,15:50,17,Omar,Food,Pan de Elote,Desserts,40,29.6,0.17,New
117,2014-12-17,15:50,17,Omar,Food,Quesadillas Gobernador,Tacos,78,60.06,0.17,New
117,2014-12-17,15:50,17,Omar,Food,Tacos Arrachera,Tacos,79,66.36,0.17,New
117,2014-12-17,15:50,17,Omar,Food,Pasta Alfredo,Pasta,67,55.61,0.17,New
118,2014-08-05,13:12,15,Rodolfo,Beverages,Tisana,Non-alcoholic beverages,25,18,0.08,New
118,2014-08-05,13:12,15,Rodolfo,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.08,New
118,2014-08-05,13:12,15,Rodolfo,Beverages,Refresco,Non-alcoholic beverages,20,16,0.08,New
118,2014-08-05,13:12,15,Rodolfo,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.08,New
118,2014-08-05,13:12,15,Rodolfo,Food,Margarita,Pizza,105,73.5,0.08,New
118,2014-08-05,13:12,15,Rodolfo,Food,Salmón Ahumado,Pizza,135,105.3,0.08,New
118,2014-08-05,13:12,15,Rodolfo,Food,Cítricos,Salads,69,56.58,0.08,New
119,2014-11-20,19:12,13,Alejandro,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.06,Recurrent
119,2014-11-20,19:12,13,Alejandro,Beverages,Limonada,Non-alcoholic beverages,25,20,0.06,Recurrent
119,2014-11-20,19:12,13,Alejandro,Beverages,Corona,Beer,30,24.9,0.06,Recurrent
119,2014-11-20,19:12,13,Alejandro,Beverages,Indio,Beer,25,21.25,0.06,Recurrent
119,2014-11-20,19:12,13,Alejandro,Food,Espárragos Envueltos,Entrees,78,63.18,0.06,Recurrent
119,2014-11-20,19:12,13,Alejandro,Food,Salmón al Pesto,Main course,174,121.8,0.06,Recurrent
119,2014-11-20,19:12,13,Alejandro,Food,Mexicana,Pizza,115,95.45,0.06,Recurrent
120,2014-02-14,20:38,9,Mariana,Beverages,Refresco,Non-alcoholic beverages,20,16,0.13,New
120,2014-02-14,20:38,9,Mariana,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.13,New
120,2014-02-14,20:38,9,Mariana,Beverages,Limonada,Non-alcoholic beverages,25,20,0.13,New
120,2014-02-14,20:38,9,Mariana,Beverages,Victoria,Beer,30,21.3,0.13,New
120,2014-02-14,20:38,9,Mariana,Food,Strudel de Manzana,Desserts,45,31.5,0.13,New
120,2014-02-14,20:38,9,Mariana,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.13,New
120,2014-02-14,20:38,9,Mariana,Food,Camarones Momia,Entrees,75,58.5,0.13,New
120,2014-02-14,20:38,9,Mariana,Food,Pera Rostizada,Salads,89,75.65,0.13,New
121,2014-12-08,18:28,8,Saul,Beverages,Tecate,Beer,25,18,0.11,New
121,2014-12-08,18:28,8,Saul,Beverages,Victoria,Beer,30,21.3,0.11,New
121,2014-12-08,18:28,8,Saul,Beverages,Modelo,Beer,30,23.7,0.11,New
121,2014-12-08,18:28,8,Saul,Beverages,Minerva,Beer,40,32.4,0.11,New
121,2014-12-08,18:28,8,Saul,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.11,New
121,2014-12-08,18:28,8,Saul,Food,Pollo Silvestre,Main course,125,90,0.11,New
121,2014-12-08,18:28,8,Saul,Food,Pan de Elote,Desserts,40,29.6,0.11,New
121,2014-12-08,18:28,8,Saul,Food,Pasta de Tomate Deshidratado,Pasta,65,54.6,0.11,New
121,2014-12-08,18:28,8,Saul,Food,Pollo al Pastor,Pizza,115,94.3,0.11,New
121,2014-12-08,18:28,8,Saul,Food,Espárragos Envueltos,Entrees,78,63.18,0.11,New
121,2014-12-08,18:28,8,Saul,Food,Camarones al Coco,Salads,84,68.88,0.11,New
121,2014-12-08,18:28,8,Saul,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.11,New
122,2014-12-04,20:38,4,Rodolfo,Beverages,Minerva,Beer,40,32.4,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Beverages,Indio,Beer,25,21.25,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Beverages,Tecate,Beer,25,18,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Beverages,Tisana,Non-alcoholic beverages,25,18,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Food,Mejillones Horneados,Entrees,75,56.25,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Food,Del Cheff,Pizza,135,112.05,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Food,Pasta Alfredo,Pasta,67,55.61,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Food,Margarita,Pizza,105,73.5,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Food,Margret de Pato,Main course,198,150.48,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Food,Portobello Confitado,Entrees,64,53.76,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Food,Vacío,Main course,164,132.84,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Food,Strudel de Manzana,Desserts,45,31.5,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Food,Salmón,Salads,84,63,0.14,New
122,2014-12-04,20:38,4,Rodolfo,Food,Pesto & Camarón,Pizza,125,105,0.14,New
123,2014-09-14,23:16,7,Mariana,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.1,New
123,2014-09-14,23:16,7,Mariana,Beverages,Victoria,Beer,30,21.3,0.1,New
123,2014-09-14,23:16,7,Mariana,Beverages,Corona,Beer,30,24.9,0.1,New
123,2014-09-14,23:16,7,Mariana,Food,Lasagna Ratatouille,Pasta,75,54.75,0.1,New
123,2014-09-14,23:16,7,Mariana,Food,Ensalada Prímula,Salads,80,68,0.1,New
123,2014-09-14,23:16,7,Mariana,Food,Salmón Ahumado,Pizza,135,105.3,0.1,New
123,2014-09-14,23:16,7,Mariana,Food,Pollo al Pastor,Pizza,115,94.3,0.1,New
124,2014-05-03,22:33,17,Valentina,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.08,New
124,2014-05-03,22:33,17,Valentina,Beverages,Modelo,Beer,30,23.7,0.08,New
124,2014-05-03,22:33,17,Valentina,Beverages,Victoria,Beer,30,21.3,0.08,New
124,2014-05-03,22:33,17,Valentina,Beverages,Minerva,Beer,40,32.4,0.08,New
124,2014-05-03,22:33,17,Valentina,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.08,New
124,2014-05-03,22:33,17,Valentina,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.08,New
124,2014-05-03,22:33,17,Valentina,Food,Tártara de atún/salmón Frescto,Entrees,79,63.2,0.08,New
124,2014-05-03,22:33,17,Valentina,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.08,New
124,2014-05-03,22:33,17,Valentina,Food,Camarones al Coco,Salads,84,68.88,0.08,New
124,2014-05-03,22:33,17,Valentina,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.08,New
124,2014-05-03,22:33,17,Valentina,Food,Margret de Pato,Main course,198,150.48,0.08,New
125,2014-02-09,15:07,12,Omar,Beverages,Indio,Beer,25,21.25,0.05,Recurrent
125,2014-02-09,15:07,12,Omar,Food,Panela a la Leña,Entrees,53,42.4,0.05,Recurrent
125,2014-02-09,15:07,12,Omar,Food,Del Cheff,Pizza,135,112.05,0.05,Recurrent
125,2014-02-09,15:07,12,Omar,Food,Margarita,Pizza,105,73.5,0.05,Recurrent
126,2014-09-24,19:26,12,Saul,Beverages,Refresco,Non-alcoholic beverages,20,16,0.16,New
126,2014-09-24,19:26,12,Saul,Beverages,Tisana,Non-alcoholic beverages,25,18,0.16,New
126,2014-09-24,19:26,12,Saul,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.16,New
126,2014-09-24,19:26,12,Saul,Beverages,Corona,Beer,30,24.9,0.16,New
126,2014-09-24,19:26,12,Saul,Food,Margarita,Pizza,105,73.5,0.16,New
126,2014-09-24,19:26,12,Saul,Food,Pollo al Pastor,Pizza,115,94.3,0.16,New
126,2014-09-24,19:26,12,Saul,Food,Quesadillas Gobernador,Tacos,78,60.06,0.16,New
126,2014-09-24,19:26,12,Saul,Food,Strudel de Manzana,Desserts,45,31.5,0.16,New
126,2014-09-24,19:26,12,Saul,Food,Salmón Ahumado,Pizza,135,105.3,0.16,New
126,2014-09-24,19:26,12,Saul,Food,Panela a la Leña,Entrees,53,42.4,0.16,New
126,2014-09-24,19:26,12,Saul,Food,Margret de Pato,Main course,198,150.48,0.16,New
127,2014-06-07,18:28,4,Valentina,Beverages,Minerva,Beer,40,32.4,0.07,New
127,2014-06-07,18:28,4,Valentina,Beverages,Corona,Beer,30,24.9,0.07,New
127,2014-06-07,18:28,4,Valentina,Beverages,Victoria,Beer,30,21.3,0.07,New
127,2014-06-07,18:28,4,Valentina,Beverages,Refresco,Non-alcoholic beverages,20,16,0.07,New
127,2014-06-07,18:28,4,Valentina,Beverages,Tecate,Beer,25,18,0.07,New
127,2014-06-07,18:28,4,Valentina,Food,Del Cheff,Pizza,135,112.05,0.07,New
127,2014-06-07,18:28,4,Valentina,Food,Pesto & Camarón,Pizza,125,105,0.07,New
127,2014-06-07,18:28,4,Valentina,Food,Pay de Temporada,Desserts,42,33.6,0.07,New
127,2014-06-07,18:28,4,Valentina,Food,Tacos Arrachera,Tacos,79,66.36,0.07,New
128,2014-02-14,22:04,10,Mariana,Beverages,Modelo,Beer,30,23.7,0.06,Recurrent
128,2014-02-14,22:04,10,Mariana,Beverages,Vino 3,Wine,670,415.4,0.06,Recurrent
128,2014-02-14,22:04,10,Mariana,Beverages,Pacifico,Beer,30,21.9,0.06,Recurrent
128,2014-02-14,22:04,10,Mariana,Beverages,Vino 7,Wine,748,501.16,0.06,Recurrent
128,2014-02-14,22:04,10,Mariana,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.06,Recurrent
128,2014-02-14,22:04,10,Mariana,Food,Tacos Capeados,Tacos,75,60.75,0.06,Recurrent
128,2014-02-14,22:04,10,Mariana,Food,Pizza Prímula,Pizza,105,81.9,0.06,Recurrent
129,2014-09-26,23:16,11,Mauricio,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.2,New
129,2014-09-26,23:16,11,Mauricio,Beverages,Minerva,Beer,40,32.4,0.2,New
129,2014-09-26,23:16,11,Mauricio,Beverages,Naranjada,Non-alcoholic beverages,25,18.25,0.2,New
129,2014-09-26,23:16,11,Mauricio,Beverages,Modelo,Beer,30,23.7,0.2,New
129,2014-09-26,23:16,11,Mauricio,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.2,New
129,2014-09-26,23:16,11,Mauricio,Beverages,Corona,Beer,30,24.9,0.2,New
129,2014-09-26,23:16,11,Mauricio,Food,Tacos Arrachera,Tacos,79,66.36,0.2,New
129,2014-09-26,23:16,11,Mauricio,Food,Tropical,Pizza,125,91.25,0.2,New
129,2014-09-26,23:16,11,Mauricio,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.2,New
129,2014-09-26,23:16,11,Mauricio,Food,Esfera del Cheff,Desserts,50,39,0.2,New
129,2014-09-26,23:16,11,Mauricio,Food,Espárragos Envueltos,Entrees,78,63.18,0.2,New
129,2014-09-26,23:16,11,Mauricio,Food,Portobello Confitado,Entrees,64,53.76,0.2,New
129,2014-09-26,23:16,11,Mauricio,Food,Lasagna Ratatouille,Pasta,75,54.75,0.2,New
129,2014-09-26,23:16,11,Mauricio,Food,Italiana,Pizza,123,88.56,0.2,New
130,2014-11-03,19:55,4,Valentina,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.14,New
130,2014-11-03,19:55,4,Valentina,Beverages,Indio,Beer,25,21.25,0.14,New
130,2014-11-03,19:55,4,Valentina,Beverages,Modelo,Beer,30,23.7,0.14,New
130,2014-11-03,19:55,4,Valentina,Food,Strudel de Manzana,Desserts,45,31.5,0.14,New
130,2014-11-03,19:55,4,Valentina,Food,Pay de Temporada,Desserts,42,33.6,0.14,New
130,2014-11-03,19:55,4,Valentina,Food,Camarones al Coco,Salads,84,68.88,0.14,New
130,2014-11-03,19:55,4,Valentina,Food,Pollo Silvestre,Main course,125,90,0.14,New
131,2014-02-18,20:38,16,Alejandro,Beverages,Modelo,Beer,30,23.7,0.08,New
131,2014-02-18,20:38,16,Alejandro,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.08,New
131,2014-02-18,20:38,16,Alejandro,Beverages,Indio,Beer,25,21.25,0.08,New
131,2014-02-18,20:38,16,Alejandro,Beverages,Pacifico,Beer,30,21.9,0.08,New
131,2014-02-18,20:38,16,Alejandro,Beverages,Limonada,Non-alcoholic beverages,25,20,0.08,New
131,2014-02-18,20:38,16,Alejandro,Beverages,Tisana,Non-alcoholic beverages,25,18,0.08,New
131,2014-02-18,20:38,16,Alejandro,Food,Tacos Arrachera,Tacos,79,66.36,0.08,New
131,2014-02-18,20:38,16,Alejandro,Food,Pasta Alfredo,Pasta,67,55.61,0.08,New
131,2014-02-18,20:38,16,Alejandro,Food,Cítricos,Salads,69,56.58,0.08,New
131,2014-02-18,20:38,16,Alejandro,Food,Pay de Temporada,Desserts,42,33.6,0.08,New
132,2014-07-16,22:04,15,Joel,Beverages,Modelo,Beer,30,23.7,0.07,Recurrent
132,2014-07-16,22:04,15,Joel,Beverages,Tecate,Beer,25,18,0.07,Recurrent
132,2014-07-16,22:04,15,Joel,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.07,Recurrent
132,2014-07-16,22:04,15,Joel,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.07,Recurrent
132,2014-07-16,22:04,15,Joel,Food,Esfera del Cheff,Desserts,50,39,0.07,Recurrent
132,2014-07-16,22:04,15,Joel,Food,Mejillones Horneados,Entrees,75,56.25,0.07,Recurrent
132,2014-07-16,22:04,15,Joel,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.07,Recurrent
132,2014-07-16,22:04,15,Joel,Food,Pan de Elote,Desserts,40,29.6,0.07,Recurrent
132,2014-07-16,22:04,15,Joel,Food,Margarita,Pizza,105,73.5,0.07,Recurrent
132,2014-07-16,22:04,15,Joel,Food,Del Cheff,Pizza,135,112.05,0.07,Recurrent
133,2014-03-26,18:28,2,Alejandro,Beverages,Limonada,Non-alcoholic beverages,25,20,0.16,New
133,2014-03-26,18:28,2,Alejandro,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.16,New
133,2014-03-26,18:28,2,Alejandro,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.16,New
133,2014-03-26,18:28,2,Alejandro,Beverages,Refresco,Non-alcoholic beverages,20,16,0.16,New
133,2014-03-26,18:28,2,Alejandro,Beverages,Tecate,Beer,25,18,0.16,New
133,2014-03-26,18:28,2,Alejandro,Beverages,Capuccino,Non-alcoholic beverages,30,21.6,0.16,New
133,2014-03-26,18:28,2,Alejandro,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.16,New
133,2014-03-26,18:28,2,Alejandro,Food,Tacos Arrachera,Tacos,79,66.36,0.16,New
133,2014-03-26,18:28,2,Alejandro,Food,Salmón,Salads,84,63,0.16,New
133,2014-03-26,18:28,2,Alejandro,Food,Pan de Elote,Desserts,40,29.6,0.16,New
133,2014-03-26,18:28,2,Alejandro,Food,Pannacotta Vainilla y Café,Desserts,40,32.4,0.16,New
133,2014-03-26,18:28,2,Alejandro,Food,Italiana,Pizza,123,88.56,0.16,New
133,2014-03-26,18:28,2,Alejandro,Food,Camarones Momia,Entrees,75,58.5,0.16,New
133,2014-03-26,18:28,2,Alejandro,Food,Camarones al Coco,Salads,84,68.88,0.16,New
133,2014-03-26,18:28,2,Alejandro,Food,Pasta Alfredo,Pasta,67,55.61,0.16,New
133,2014-03-26,18:28,2,Alejandro,Food,Del Huerto,Salads,65,54.6,0.16,New
134,2014-08-01,23:31,15,Rodolfo,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Beverages,Modelo,Beer,30,23.7,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Beverages,Tecate,Beer,25,18,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Food,Salmón Ahumado,Pizza,135,105.3,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Food,Ensalada Prímula,Salads,80,68,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Food,Quesadillas Gobernador,Tacos,78,60.06,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Food,Vacío,Main course,164,132.84,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Food,Esfera del Cheff,Desserts,50,39,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Food,Italiana,Pizza,123,88.56,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Food,Brochetas Hawaiianas,Entrees,74,56.98,0.12,New
134,2014-08-01,23:31,15,Rodolfo,Food,Pay de Temporada,Desserts,42,33.6,0.12,New
135,2014-05-11,23:45,1,Joel,Beverages,Victoria,Beer,30,21.3,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Beverages,Limonada,Non-alcoholic beverages,25,20,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Beverages,Espresso,Non-alcoholic beverages,20,14.6,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Beverages,Café americano,Non-alcoholic beverages,18,12.6,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Beverages,Tecate,Beer,25,18,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Beverages,Prímula Espresso,Non-alcoholic beverages,25,17.75,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Beverages,Te helado,Non-alcoholic beverages,25,18.5,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Food,Margret de Pato,Main course,198,150.48,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Food,Vacío,Main course,164,132.84,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Food,Del Cheff,Pizza,135,112.05,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Food,Pay de Temporada,Desserts,42,33.6,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Food,Pollo Silvestre,Main course,125,90,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Food,Del Huerto,Salads,65,54.6,0.11,Recurrent
135,2014-05-11,23:45,1,Joel,Food,Pera Rostizada,Salads,89,75.65,0.11,Recurrent
